file_name,caption
Y1UtTfdmF3K8.wav,A car passing and honking the horn
Y1UvP7HDZZfM.wav,"A power tool revs, high pitched cutting, a man speaks"
Y1UuO6eFca0c.wav,A saw sawing wood
YblVFHLm7vqo.wav,Clanking and breathing
YblScwRDuLAw.wav,The rain pours down and kids yell and an adult voice speaks
YblRQ2pf35Bo.wav,Food and oil sizzling as wood clanks against a metal surface while a man is talking
Yu6nhjffCGM0.wav,Wind blowing followed by a horn and people laughing
YKKT6w9967LY.wav,Water running then chimes and typing on keyboard
YU25DWCMc1_w.wav,A hose sprays over a surface
YC198zUzTwTY.wav,An engine idles and continuously
YTXgAt7IYfbw.wav,A man then a woman talking as a puppy whimpers
Y56yJlLbEcOI.wav,Clicking then ticking and coo coos of a clock
Y56xKP0yOr8E.wav,Vehicles passing with door opening
Y57-SKNIZDhE.wav,Engine starting up
Y56zRNrKopQU.wav,Animal growling and oinking with person speaking in background
Y57-vjVZ7Pso.wav,A large engine rumbles and rattles
Y57-on-lKpIw.wav,Loud animal noises followed by man and woman speaking
Y570Z3SF0nv4.wav,"A large engine in the distance speeds away, wind blows"
Y570RD5v5HyE.wav,Frogs croaking and then a mechanical ping
Y572bcLiaQA0.wav,A person sneezes and blows his nose
Y570agG5VeoQ.wav,Banging noise followed by people talking then a man speaks in the end
Y-Ih17XFOkSc.wav,Woman speaking and water running
Y-Ilew1TtoTg.wav,"He is speaking, water is splashing"
Y-I_ANS9d1RE.wav,A stream is flowing with water
Y-I_Ej65k3Rg.wav,Man speaking to dog and it barks
Y-Ia8Lhbgioc.wav,An engine is not starting properly
Y-Ib1wZDF3_o.wav,Cars are being raced
Y-IbSBeEuZ_w.wav,An adult male is speaking and animals are bleating
Y-Icc0p4rXlU.wav,Machine drone with conversation
Y-IgLXOL0DKw.wav,"It is windy and raining, after a few seconds a man speaks"
YOaFF5i44dgg.wav,Two men talk while pigeons coo and objects are hit
Yhcej2tox9os.wav,"A dog howls and barks, and a man laughs"
YOaCDoiTq3wo.wav,Rain falling and thunder with peoples voices in the distance
YjOLfyJRloW4.wav,A truck driving away
Y-duEpY0MecM.wav,Faint male voice and a dog panting with the wind blowing and the sound of water splash
Y-dvcjt3JcC4.wav,"Rain is heard splashing, and in the background a horn sounds faintly"
Y-dvfWWc5bQ8.wav,Dog barking repeatedly
Y-e0unJs_UGI.wav,A female is speaking
Y-e18zU2EPSE.wav,"A man speaking, beeping, toilet flushing"
Y-e1Ek_4-Neo.wav,"Cat meows are heard, and in the background a commercial is heard"
Y-e2gfOLxyCs.wav,A woman is speaking about Pepsi
Y-e3PbDOkApc.wav,"A dog growling and barking, and a woman speaking"
Y-e3Rd6jCSqQ.wav,A man speaking and engines revving
Y-e43FHMqVes.wav,A man speaking loudly
Y16BRpz7zPlw.wav,Commentators speaking over car engines
Y16A5gdO5OSo.wav,People are talking and clapping
YIzGZHMFXHSg.wav,A steam engine whistle
YIzJPWLp2dUk.wav,A man speaking followed by gasping
YIzMYVaeffPY.wav,Someone sneezes several times and a woman talks
YIzQw02-wwGA.wav,A man talks and someone chuckles and he is interrupted by another man talking which finally ends with a couple of clicks
YKKKWHCfRavI.wav,A child whispering as dogs bark in the background alongside camera muffling and footsteps shuffling on grass
YINo6GZA4JmI.wav,A phone rings loudly nearby
YVh41ChUYVB0.wav,Wings flapping and birds chirping
YIOACQr_S6wA.wav,A woman talks and a surface is tapped followed by someone snores and laughs
YXjCfOA2OSXA.wav,A man speaking while plastic briefly rattles and thumps on a hard surface during audio static hissing
YIOBjZKlHWOI.wav,A high pitched engine running
YIOASpofNxR0.wav,Winds and waves
YOaVBOjLVFi0.wav,A man snoring with labored breathing
Y3U7qkd2zzqs.wav,A car accelerating and passing by
Y3U7MgfDTL7Q.wav,A clinking sound and someone snoring
Y3U4MeDWq8CE.wav,An engine clanging
Y3U31rEjdLt4.wav,A boat speeds by splashing water
Y4pUtuG7Sn9o.wav,A horse is trotting and people are talking
Y3U1uIMM_5GU.wav,A waterfall splashes as a man speaks over it
Y3U1ZravTj_Y.wav,A vehicle is revving and accelerating
Y3U1FnrfNQfY.wav,Flapping of wings and cooing of pigeons
Y4pfejpvr3nw.wav,Something is being sprayed and a person speaks
Y3UADuyz8E6g.wav,"Water is running and splashing on a surface, then it gurgles and splashes and fills a container"
Y3U9uhu1a32g.wav,A man giving a speech
Y6T4FrW9n8Fg.wav,A dog is howling while people are talking in the background
Y6T5SkXfUsxw.wav,A car engine is running followed a cat meowing
Y6TC-tDmSE88.wav,Voices speaking over quacking ducks
Y6TGR4ue2G6k.wav,Pans are clanking while a man and woman are communicating with each other and frying foods
Y6TJ_ovPk238.wav,A small remote control vehicle revs its engine
Y6TN0ogaY6RE.wav,Dog growling with human moaning
Y6TP8w9CcdHk.wav,"Fast, running water with a man speaking with a muffled voice"
Y6TPqzVFJr5s.wav,A man speaking after some clapping
Y6TSFDzGd3tE.wav,Rain is falling hard and thunder rumbles in the distance
YSZmyzlljeSk.wav,An infant crying as a man talks
Ytzcx-hhoKTg.wav,Feet tapping on a wooden floor with a small child speaking briefly
YtzlYeZKD0jE.wav,The wind blows off and on while a train blows a horn and something grinds and squeaks over and over
YGEBDw8f5nM0.wav,A man faintly speaking in the background as wood softly creaks and wind blows into a microphone
Y2VnFPitR9l0.wav,A man is speaking in a very deep voice
Y2VnYRRLHQ2w.wav,"Wind blows, a boat speeds down the water, a woman speaks"
Y2VjQiwyoO1s.wav,Two female voice and frying sound
Y2VmFHovtYYw.wav,Machine running and roaring in and out
Y2Vh4RL5ZOFo.wav,A sewing machine is running then gets quite
Y2VimfSbyCNs.wav,A vehicle engine is revving and the vehicle passes by
Y2VUfoVAvbvI.wav,Door screeching followed by child speaking
Y2VgSGSzXL5g.wav,A man talking while typing on a computer
Y2VR4yXzDj24.wav,"Static humming sound, followed by artillery fire and a male speaking"
Y2VRnQ7nejuk.wav,A man is speaking and a crowd of people are cheering
YRckbXaEqRi8.wav,Sirens ring as men speak nearby as well as on the radio as an engine hums
YWoE1pZfizT0.wav,A vehicle accelerates and a bell rings while someone speaks
YPGxS3kDTVx0.wav,"A man lets out a high pitch tick and laughs, then another man talks as a lot of oil boils in a pot loudly"
Y_KOlHJO4VgQ.wav,Wind blows and rain falls
Y_KKP1s9fqLg.wav,An airplane quietly flies by in the background of an outdoor environment
Y_KK6Tdjldbw.wav,A motorcycle revs and then idles while people talk
YvkFjgakRz_w.wav,A man speaks and children laugh
YWnmzkklRpQg.wav,The wind blows hard outside as birds chirp and quack loudly
Yp5nvogebki4.wav,The wind blows as birds chirp and during this a man says a few words nearby softly
YJFeKUO0uS4Q.wav,A vehicle revving with tires squealing followed by engine abating
YY6iVqrEzKK8.wav,"A dog whimpers and then barks, followed by people laughing and then imitating a cat, after which the dog barks again"
Y_lAXzWRAEK8.wav,A man briefly talks then a duck quacks followed by some rustling leaves
Y2HvnBfSnEU8.wav,A motor vehicles' engine runs in the distance
Y40l2GNVKDeg.wav,Animal is making oink noise
Y2Huj8aBDOLk.wav,Burst and popping noise and the sounds of people speaking
Y40jdvtFhRhY.wav,A man yelling with a lot of background noise such as people talking
Y40klFz27dnw.wav,People laugh so loud they cough
Y2HzDvAit5C4.wav,"Engine sounds, idling and revving"
Y40ghjcpDJw8.wav,A person snoring while resting with a mans voice in the background
YkLzXLW0XDRU.wav,Plane engine running while flying
YkLzFQFQy8zY.wav,A bus engine running idle as wind blows into a microphone
Y2I4EZ-jbO_E.wav,"An adult male is speaking, and metallic clinking and tapping occur"
Y2I6A3YvooTo.wav,A man is giving a speech
YNy4sq5v_iBg.wav,Birds cooing and a person talking
Y40pqcSRPnzY.wav,People are talking loud
Y40qS1ewdKUQ.wav,A door is sliding and there are banging sounds
YLtrE5RhMZPU.wav,Metal clanking and a footstep stomping on a hard surface as rubber creaks repeatedly as air lightly hisses
YHfqG8qVQNi4.wav,"There is a rumble in the distance, followed by snoring"
Yp5_J2_o27co.wav,An alert siren rings followed by a train moving and horn bring triggered
YtE1l-29DbEI.wav,Several pressurized air sprays with metal clanging briefly as a crowd of people talk and wind blows into a microphone
YyEW1y0Z0nOI.wav,A train approaches and blows a horn
YsRCUdd-q3T0.wav,A female voice is speaking as food is frying in the background
YsR9IoYCI-z0.wav,"A crash occurs, followed by an adult female speaking, a bird chirping, an electronic beep, an adult male speaking, water splashing and three musical tones, and a whoosh and thump"
YsR7r0MXJL00.wav,A vehicle engine sputters and travels down a wet road and there is a bang in the distance
Y736sQyNeUpc.wav,Wind blowing and water rushing followed by a horn then a man speaks
Y5eePrRcqB34.wav,A dog sniffs around
Y5edZRByKMNw.wav,A woman speaks with an echo while the wind blows
Y5eaz_zsqDCA.wav,Men speaking and sheep bleating
Y5eZ7Zb3ar5E.wav,People are speaking while a goat cries
Y5eYH0fXyk4k.wav,Men speaking and shouting
Y5eWQ_KRkUd0.wav,A jet engine and strong winds
Y5eW4KUygoBY.wav,An engine cranks up and rumbles
YyE7CoPT-1UU.wav,Rustling and growling with people laughing and speaking
Y73FfGYOcAMk.wav,Thunder is rumbling slowly and a man speaks at the end
Y73Deca2BDNA.wav,Water pouring followed by a dog barking and a human laughing and voices
Y5ek1K1ATx0g.wav,"Hissing is present, the wind is blowing, a motor is running, a squeak occurs, and a person speaks in the background"
Y5eho-E5V1VA.wav,"A woman talks, and a bell rings"
YmmgYtipTqO4.wav,A bird chirps and someone sprays onto a surface
YyE1Dqyyx_WA.wav,While a small appliance runs loudly in the beginning a woman talks followed by clicks and the lady talks some more
YvCUxW0AcuOg.wav,"A man talks, there is a shuffle and a younger man laughs and finally a woman talks"
YZM5F0jE-M0Y.wav,Birds chirp and sheep bleat and grunt
YHyp8BkeQEWA.wav,A horse clip-clops in the distance quietly
YZM8m2XvEUoE.wav,An air ventilation system blowing air
YYbzAeACeEeA.wav,Whistling going up and down in pitch
YYc1LzuT60kU.wav,An insect flies followed by something being hit and then a whistle
YaMJ94vH2K5Y.wav,Men converse midst rhythmic typing
YYc59wUZQ5-M.wav,A toddler cries and stamps a foot while adults chuckle
YR_MgVIdf69E.wav,Many farm animals are making sounds as a dog barks continuously
Y0-8Ht8OvuII.wav,Baby talking then sneezing and a woman speaking
Y0-B5WeWmO7c.wav,"Man talking and slamming things, small things falling"
YTcMlX4mC9Lg.wav,High pitched continuous buzzing
Y-zqsfRUJn2I.wav,"A man talks over a loudspeaker, a crowd cheers, a large motor hums"
Y-zrldlTT_V8.wav,A boat motor is running and an adult male is singing
Y-zq-Ac6qRUc.wav,A sewing machine runs momentarily and a child speaks
Y-zqL03Y8uKE.wav,Kids are talking and burping
Y0-6AL5yJbrc.wav,Loud gunfire in the distance
Y-zxy2tntyF0.wav,A water falling
Y0-0Ffqsq7OU.wav,A stream or a pond of running water
YMUa5SVsbp_M.wav,Bug flies nearby buzzing while there is a steady background of wind in the mic
YMUPn4gr56HY.wav,A baby cries and a woman speaks
YMUxQpDfhEmU.wav,A man speaks while water sprays on and off
YQjK9AJQLP6k.wav,A baby continuously cries as a woman and man talk
Y65puJKcGUps.wav,A vehicle speeds off and numerous motors follow
Y65uLFkFSdTU.wav,Medium sized engine starting up and revving
Y65lDklQ1S5A.wav,Wind is blowing on a microphone and waves are crashing and a man talks briefly
Y65lQVufE68o.wav,A man talks while a dog barks and other people talk in the background
Y65gCuQC8TzY.wav,A dog is growling and grunting playfully and panting
Y65gf5tn6W5E.wav,"A crowd laughs appreciatively while a man gives a speech, then another man begins speaking"
Y65_o9fXAHio.wav,A man speaks and horses trot
Y65dp9IaQ-iA.wav,A woman speaks while a crowd speaks in background
Y8o-JZHjEo6A.wav,A crinkling noise followed by a woman speaking
Y8o2eZ8fJMuQ.wav,Insect buzzing followed by a crash
Y8o47VZaSsCk.wav,A sewing machine is being used while a woman speaks
Y8o4weLSlHmM.wav,A man speaking with insects swarming in the background
Y65vGuUK7sPs.wav,"A child is crying, and then a child speaks and laughs"
Y65vl4gyE_dw.wav,An engine idling and sputtering
YVo26YrjtY3c.wav,A person speaks on a microphone and people clap followed by engines humming and a clanking
YzsaOhjlLC9A.wav,Two voices conversing as water is pouring and gurgling
YzsXIARa5jOk.wav,A female voice talking followed by water draining then short speech
YzsRXT-9tfV0.wav,A man speaking as power tool drills run while music plays in the background
YzsOadrVY3gs.wav,A woman talking as infants babble then sneeze while plastic clacks on a hard surface
YVo4OHRCz8oo.wav,Ducks quacking and chirping as a woman speaks in the background
YzsJv82hEza8.wav,A vehicle engine revving several times before turning off followed by a muffled woman talking through a radio and birds chirping in the distance
YzsGfZUmkC1s.wav,Birds chirping and tweeting in the background as leaves rustle
YtIqTPA8Wcgk.wav,A man talks while some metallic objects is tapped
YVo98W0QOexs.wav,Crinkling with a man speaking
YVo73clJ_1nU.wav,A man is speaking as insects buzz with distant nature noises in the background
YtIyj4sbvXlU.wav,Dogs bark and whimper then a woman speaks
YtIton75yRkU.wav,Puppies whimpering followed by a person laughing and talking followed by kissing and whistling
YzsgxbesTbjM.wav,An infant crying followed by a person quietly hissing
Y2qbHGI9HbfY.wav,Men yell in the distance as a sheep bleats
Y2qdijWsvZyc.wav,A motorcycle's engine idling
Y-LnYUCuNUuI.wav,Speech over toilet flushing
Y-Ln9HQ6lLtI.wav,A cat in distress
Y2qhBW3ih81A.wav,A man speaks while a train horn blows in the background and a boat begins to move afterwards
Y2qhiWICf_gg.wav,Small insect buzzing
Y2qoLQbieepk.wav,A low rumbling hum with slight rustling sound
Y2qpawf1U-Tk.wav,A vehicle blows musical horn
Y-Li-fQ1WwRA.wav,A toddler residing the pledge of allegiance
Y-LftO8M7OFI.wav,Vehicle motor is heard accelerating and deacceleratig and several mumbled voices and a soft rattling sound
Y-LeZd4hLwyc.wav,Two females laughing before an exclamation and speaking
Y-LcxFpiPde0.wav,The man was talking and laughing at the same time
Y-LmeyyQrsCA.wav,A jet engine getting louder than taking off into the distance
Y-Lls6pBgI0k.wav,Child speaking in a foreign language outside near traffic
Y-Lj6JJQZGJ4.wav,Person walking in wind and laughing
YOfAS7Am2-sU.wav,A telephone rings three times in a quiet place
Yj4ivkF-4g9g.wav,Pigeons coo and flap their wings with some metal scraping in the distance
Yj5Il--axvrM.wav,"A horn, beeping and hissing noises"
Y9rUHL5Eldus.wav,Engine running continuously
YackZZvJAmbE.wav,A man is speaking as food sizzles and a tap hits a surface
YXC29CYnMcs4.wav,"A crowd claps and cheers as an adult female speaks, a quiet thump occurs, a rattlesnake rattles, and the crowd oohs and ayahs and claps again"
Yacv1MNQ5VY0.wav,"Random small clicks, then a small, smooth, high-pitched engine of a small machine in the background"
YadDv3kBRWno.wav,Several people cheers and then something is broken and several people shouts and run
YBcrI-GOGWTw.wav,People talk nearby and wind blows as sheep bleep multiple times in the distance
YNT9xM4aJSIk.wav,A small engine idling
YNT-Ya2COJ_4.wav,Tick-tocking and then a buzzing occurs
YNT7KHL-TtxU.wav,Engine revving up and down
YNSz1xR1a9Ro.wav,Water flowing followed by an adult male speaking
YNSzVbE8LyEI.wav,Cars driving in the rain
Y2lNL6t41Luk.wav,Man laughing while water gurgles
Y2lP3y7kW9L0.wav,Man speaking while dogs bark and yip
Y2lSubpB5-gs.wav,"Some loud whirling, a man speaks"
Y2lTHWAH09NE.wav,"Motor vehicles, including a truck, travel on a road"
Y2lKxQmBQE7s.wav,Screeching tires of toy race cars and muffled speech at the beginning
Y2lL993Klzso.wav,"People talking, traffic passes"
Y2lLIbyD7PCc.wav,Human male speech with crowd laugh
Y2lM_iS6Hsyw.wav,Gunshots are being fired
YxeA0xr-zIiE.wav,A man talks and something open with a creak and a latch scratching
Y_T7APHZjJfw.wav,A toilet flushing
Y_T289GRzTt4.wav,A man is speaking followed by a motorcycle accelerating
Y2lXTl6vTXVo.wav,Old fashioned clock bongs back and forth telling the time
Y2lZUArWN-e8.wav,"A dog is barking and growling, and an adult male speaks"
YKAUTUbJ6Q0s.wav,Clicking and scraping with a woman speaking
Y3VgonYwfqwo.wav,A man is speaking and using a drill
Yd03ZdivCSKM.wav,A baby cries continuously
YawwrbIiZtDk.wav,"A rustling noise, girl whispering and laughing"
Yd0-iUOthFcU.wav,A woman speaks and a goat baas and then the woman talks again and a man talks
YafZYUWyx4S8.wav,A child speaks and then sneezes
Yd-w9LjzLqIg.wav,Music plays while a race car engine revs and accelerates and tires squeal
Yd-vWGsdUWlA.wav,"A mid-size motor vehicle engine idles and then accelerates, and tire spinning occurs"
YKcwcBW-wWwA.wav,A series of trumpet-sounding snores
YVDE0WGSr8dk.wav,A low constant hum is punctuated by fast random soft bleeps
YVDA8yx31XWA.wav,Crumpling and crinkling of cellophane
YKd4D77ZHPVE.wav,An aircraft flying by
YVDClZxRmf2o.wav,Rustling followed by intermittent drilling
YVD15hOUwT3I.wav,Some food sizzles on the stove as a few young men talk and there is a continuous hum as well
YVD5GQ_g49Oo.wav,A large amount of ducks quack and come closer
Y3Vh1wS5mCD8.wav,Silence followed by an engine starting and vibrating
YVDA0CawDA2I.wav,A baby cries and a woman speaks
YAp3mqfCqUBE.wav,Birds chirping someone walk through brush
YAp31BnX43pU.wav,A cat meowing and distant speech and laughter
YAp1vSoXk7ao.wav,A man speaks while bees buzz
YAp122kei0BI.wav,An engine running followed by emergency sirens.
YAp8hPsQHTJg.wav,Quiet whistling followed by chirping
YAp8Eb8blOQA.wav,An engine idling and a man and child speaking
YAp6dibKVbX8.wav,A woman speaking
YAp5QtEdynhw.wav,Repetitive burping with people laughing in the background
YApD1eeHqs3Q.wav,Pigeons coo and flap their wings before a man speaks afterward there are several small bangs in rapid succession
YApBrss508uE.wav,Birds chirping to each other
YBcn-3fGhsTc.wav,Clip-clops from a horse first near then distant with the chirping of a bird far away
Y3VfzEumJgcQ.wav,"Blasts occur, and two adult males speak and laugh"
YVzfLdSbWOiI.wav,A motorcycle revs several times as a man speaks nearby
YiRkkN3SEzJc.wav,Machine motors running and hissing as a man talks in the background followed by an electric buzzing
YEpPelu25ihI.wav,Rain falls hard and thunder cracks followed by an explosion and then music'
YOmuJ2o_entg.wav,Water splashing sounds with people talking
YiRN9Bf1PgXI.wav,A vehicle engine accelerating then revving and operating idle
YiRQHYySWUmw.wav,A vehicle idling is followed by gear and clanking sounds
Ys4c5rCQBkHc.wav,Vibrations and humming from a power tool followed by faint banging
Y08i9TzXcBBE.wav,A lot of water is running as in a stream
Y08ifQSdjwpE.wav,An adult male speaks as a stream flows in the background
Y08eheCi_4xM.wav,A woman speaking while a pig snorts
Y08hgG6LOgtA.wav,"A male talking, a pin rolling on the floor proceeded by the crinkling of plastic as an object is being opened"
Y08kwExG5lt4.wav,A woman with a pig
Y08sj1uQuYts.wav,A woman talking in the foreground with a man talking in the background
Y08kfpTTuYrc.wav,A person is burping loudly
YOv1YRYFC72Q.wav,Several loud gunshots and bangs with brief male speech and engines running in the background
YAgJg2gVUcTg.wav,A light rain with a girl talking and a cough
Y08vOmJxNnFc.wav,An engine sounds and a man speaks
Y08w4Euq3Udk.wav,Woman speaking and laughing followed by baby crying
YAgV03H0kVXw.wav,Music and waves
YAgUlAqUly1s.wav,Far away gunfire followed by close gunfire
YAgXKZDQVRK4.wav,A low rumbling precedes a baby sneezing
YAgWoOtWtwK4.wav,Water running followed by rustling and brief speech
Y8tw4LtUFHeM.wav,Water is running while a man talks
Y8tskw5JW2d0.wav,A female's speech followed by a dog barking and whimpering.
Y9Y089Q6pVBo.wav,"Multiple gunshots, followed by a shell casing hitting the floor"
Y9Y3EEeNY4Xc.wav,Rain is falling on a surface followed by the voice of a child
Y8u1o7AFJrVc.wav,A kitten meowing
Y8u1-JILEx5Y.wav,A gun is being loaded followed by multiple shots being fired
Y8u4ivdS0Bqc.wav,"A child voice speaks, music plays, and frogs croak"
Y8u3IVrtMy-A.wav,Crinkling followed by speech and laughter
Y9XrrIB5ouwo.wav,Pigeons coo continuously
Y8u8UQln3ul4.wav,Water runs from a faucet
Y9XrG3tH1rMs.wav,A frog croaking in the distance and a woman's voice
Y9Xwu69KKVqY.wav,A man speaking
Y9XtIXlQIhXQ.wav,Two loud burps with distant speech
Y9Xw8hgnywXU.wav,A duck quacks and water splashes followed by a man speaking
YglLjNcE4TH4.wav,A vehicle engine starts and idles
YglGnrfP0PcE.wav,A man breathes then speaks followed by slinking of silverware
YglGQ8lbG5VU.wav,A man speaks as food sizzles
YbbMurLScYWA.wav,A train horn blares and gets closer and louder
YNEIRroDPK0I.wav,Man speaking water splashing and a frog croaking
Y9mqN37RPxAQ.wav,Engine running and horn honking followed by engine revving with crowd cheering in the background
Y9mqwX5Em0sU.wav,A woman speaking distantly
Y9msY30SgQ-k.wav,"A male communicating with another male outside, followed by insects flying and buzzing in the background"
Y9muMrWc_1ng.wav,A man speaking followed by children speaking and then the man speaking more
Y9mvjGQdIhYo.wav,Water splashing and children and a man speaking
Y9my850aAjRE.wav,Water runs and something falls into a bowl of water and a man speaks
Y9n-256gtzXE.wav,A vehicles motor is running and a person is speaking
Y9n07PdF1U2A.wav,"Cracking sound, followed by very low frequency of a horse clip-cloping"
Y9n0vkzJRvjE.wav,A vehicle driving by quickly followed by honking and distant murmuring
Y9n135R9XixA.wav,A single wet smack followed by a laugh then crashing dishes
YNESRf8MUF7A.wav,A bird makes a chirping noise once
YBeeidQiZEgQ.wav,An engine is idling and an alarm is beeping while people talk
Yf4rP7SIhxmk.wav,A man speaking together with dribbling water
Yf4rYtbdn85U.wav,Multiple dogs bark as people speak in the distance
Yf4rkid2QMMA.wav,"An adult male speaks, followed by crunching and rustling and an adult male grunting with exertion"
Yf4tZo7pmsL8.wav,A man talks nearby as birds chirp in the background
Yf4uG5tnWuXM.wav,Water flowing in a stream
YfNq4kcY3r8w.wav,Helicopter drone flying
YDPMDvdZPX1k.wav,People speaking with clip clops of a horse in the distance
YFXckywp02Gg.wav,A man talks while a few soft clicks during the talk
YdgGElmZFDtI.wav,"An adult male is speaking, and a thump occurs and then scraping"
YFXtyvjgPNqs.wav,A vehicle engine running idle as a man faintly speaks in the background and compressed air continuously hisses
YFXs4e1eYDY8.wav,A man speaks with others speak in the distance as wind blows followed by a gunshot
YDPmQfp49nWo.wav,Horses hoof clip clopping and man speaking
YhA-FOvei7f8.wav,"People speak nearby, and then people start to scream"
YFXy8wDg5Ohk.wav,Someone whistles as a metal object clanks against another object a couple of times
Ydg1K2qGituc.wav,A steam locomotive ring its train horn loudly nearby as it squeaks
Ydg3a4kZ3qOA.wav,A loud engine revs as it idles
YfNxyrb_YYj8.wav,A train steam whistle and hissing noise
YuHlVbyGmOu8.wav,A man speaks and wind blows
YfO-OIhzTfxo.wav,A steam engine train is moving while an announcer speaks and wind blows
Y9rTam5QLMsQ.wav,A man speaks as traffic passes in the distance and a bird flaps its wings
YgBBMGolPi-w.wav,A baby laughs and someone hisses
YDveQun_Tv40.wav,A train moves while the bell rings
YPfBHhwxjldo.wav,A car engine revs as it gets closer before stopping
YPfDsSq6LI9c.wav,Someone sprays something and a woman speaks
YDvJAnh2ywLI.wav,A man speaks as pigeons coo and wings flap
YDvLsXMOgUcg.wav,"A shovel scrapes, and then bees fly around nearby"
YtbhOk9dEskA.wav,A child is speaking as paper is crumpling
YyYWcCjYmCF0.wav,Male singing loudly followed by rapid machine gun fire with the voices of several men speaking in the background
YyYUCArFdStc.wav,Water is flowing quickly and splashes around as scraping and banging happen
YyYTFM_xC0r8.wav,"A consistent, loud mechanical motor"
YfOEg8aZvK9A.wav,A toilet is flushed and a constant steam sound in the background
YyYqMOb9gglI.wav,"Spraying followed by choking and laughter, then a man speaks"
YyYl7wDPJ7s4.wav,A large audience of people applaud and cheer with faint whistling
YyYjMYaHr5Yc.wav,Sewing machine works for a short period
YyYXXSsS5IM0.wav,A truck engine is working at regular speed
YTCFU8NvdPa4.wav,People talks while some ducks quacks
YyYtMpUmy2XU.wav,A toilet flushing slowly
YyYrZTK8SGUQ.wav,A man is speaking while people are laughing and talking
YTC39T13_hOo.wav,Tick-tocking sounds while people are speaking in the background
YTC78vSnDTvk.wav,"A motorcycle drives with low music in the background, and a man speaks quickly"
Y-Fch7ZrYmWA.wav,The person pours a coup of water into the cooking pot
YIwRfb-rPrsE.wav,A train passes and blows a horn
Y-FbfkD20Lkk.wav,Wind blowing followed by adult man speaking
Y-FdlM9BEkac.wav,A rumbling clip-clop with background speech
Y9KVbMlIZTSs.wav,"A female talking followed by a child communicating, and muffled background noise"
Y9KTs1-yhUPc.wav,A sewing machine is being activated and doing its job
Y9KR6Kr_ixf0.wav,Children speaking followed by a man speaking and a woman laughing
Y-FcrdcXWofA.wav,"There is some fumbling, and then a woman lets out a surprised laughter"
Y9Kk-mmS9Of0.wav,Rain falling on things
Y9KiyndN_eKk.wav,Loud engine whirring at a fast pace
Y9KZtX_9V2Xw.wav,Clock ticking
YyflTXeXuktA.wav,"A train crossing warning noise, and as the train approaches the horn sounds off"
Y-FXgPsF8hqk.wav,Wind and waves crashing
Y9Kp220swiLg.wav,A large bus engine humming with people speaking faintly in the distance then a sudden horn blows twice
YyfnryMjmJAY.wav,A construction engine running as metal clanks and pressurized air releases
Yyfe386D2l4A.wav,"A woman speaking, followed by the screech of a machine"
YyfeNZV-4a6s.wav,Grunting and belching followed by human speech
Y-FWxy7eaFJE.wav,"The wind is blowing and it is raining, it's storming outside"
YAwPF9__QRIE.wav,"A man is talking with a bee buzzing in the background, followed by a tapping sound"
YAwKFBV4gS0E.wav,An engine struggles to start
YAwJBRKvN0Jk.wav,A boat motor runs while waves slap the boat
YAwHupnbzjOU.wav,An engine running and men speaking and laughing
YAwhELVrHr54.wav,"Many people speaking, accompanied by a baby crying"
Y-F_91SDkNBk.wav,A vehicle's engine is being revved
YAwWKLCclvOs.wav,Rolling and clinking with a faint hiss
YAwTKb9oqP7s.wav,Engine running then closing door
YPSsXtlAsKy8.wav,"Several pigs oink in the foreground, and an adult male speaks briefly in the background"
YAwk5h3VwN9w.wav,People speak and music plays briefly before some rattling of glass and a toilet flush
Y-FYbupIu_5A.wav,A woman sneezes a few times
YPT1Ld25XmOs.wav,Distinct meowing from different cats
YZbkqcXPzqUA.wav,Wind blowing hard with repetitive sawing and scraping followed by a click and a man speaking followed by another laughing
YPT1HJMcZVYY.wav,A cat meows while a man talks
YgG4LpCjYOdk.wav,An engine rumbles quietly followed by a woman speaking and a man laughing
YFyUtHq2GnZI.wav,A toy speedboat motor running while wind blows into a microphone and water splashes
Yb0JG27UsMgA.wav,Distant birds chirp with repetitive grunting
YFy4JMXzxwz8.wav,"A vehicle idles loudly and rapidly nearby, and then revs up several times loudly"
Ymm5c5Ahb_DM.wav,A sewing machine stops and starts several times
Ymm8mA89Y9cU.wav,A person whistling then speaking
YebG5yq45XNQ.wav,A bird chirps then wind blows loudly
YeavCYtBftNM.wav,An engine revving intermittently
Ymm07MWn0KA0.wav,An idle vehicle engine running
Ymm0oaAmZEwQ.wav,Gunfire sounds and a man speaks
YfisIZ7BwMJA.wav,A motorboat engine is operating as a couple of male voices briefly grunts and laughs
Yfj3sIaTp_QA.wav,An infant laughing then crying
Yfj1fknZPxUA.wav,Traffic passes in the distance followed by a loud siren
Yfj4t_YjYWMI.wav,"A man speaks, followed by a toilet flushing loudly nearby"
YwaP4uek-j3s.wav,Typing on a computer keyboard followed by a single drum pound
Yfj8VJcuBZa8.wav,A series of airy snoring noises
YwaMyD78Wku0.wav,Cracking of fire and wind followed by two men speaking
YfjEyRXPYrP0.wav,Static movement in background and someone snores loudly
YfjBawH9dZmA.wav,"A large motor vehicle engine idles, a metallic clang and thump occur, and the engine decelerates and labors"
Yb0K45frELqs.wav,A helicopter engine running and revving as propellers turn
Yh-UPtVpRkm0.wav,A man speaks uses a metal tool
YJmDAZqtaVlo.wav,A man breaths in and then talks followed by a drill turning off and on and finally the man talks again
